"Label","message_user"
"5","Và có phải chỉ là làm trong ngân hàng k ạ??"
"2","Vâng ạ tại nh ng cứ thấy nói đến học ở hvnh là bảo khó xin việc 😢😢"
"0","Dạ"
"6","Vang ạ em cảm ơn chị ạ"
"2","Em đc có 22,55"
"3","Có cơ hội k chị"
"0","Em để NV1"
"0","em muốn học này mong page tư vấn cho em"
"0","em muốn biết điểm năm nay sẽ tăng tầm bao nhiêu"
"0","với khoa thường không phải j1 j2 ạ"
"0","em muốn xin review nghành học với ạ"
"0","học phí nữa ạ"
"0","còn chương trình chất lượng cao nữa ạ"
"5","điểm để vào năm nay xác suất bao nhiêu ạ"
"0","em được 23.2"
"3","liệu có đỗ ko ạ"
"5","chi tiêu năm nay là bao nhiêu ạ"
"0","chỉ tiêu"
"5","xác suất điểm tăng năm nay là bao nhiêu ạ"
"0","em thấy mọi năm khoa mình chỉ tiêu là 90 năm nay lên 120 ạ"
"5","e muốn đăng kí vào ngành này 
dạ cho e hỏi mk có đc thực hành tại các doanh nghiệp k ạ"
"3","E học tin cx k tốt 
Vậy e có theo đc k ạ"
"0","E đc 23.15"
"0","Vậy ạ"
"0","Vầng ạ"
"5","Ngưỡng điểm kia có khả năng đó k ạ"
"5","Nghành này có cần phải hc tiếng Anh k ạ"
"5","mọi năm có nhiều thí sinh nộp vào nghành này k ạ"
"5","ad ơi cho e hỏi"
"5","e có thắc mắc muốn hỏi về ngành này"
"5","nếu học ngành hệ thống thông tin và quản lý, có cần p giỏi về lập trình hay giỏi về các phần mềm máy tính k"
"0","xin chào"
"0","dạ em muốn tìm hiểu một chút về ngành"
"5","thưa page ah.
em muốn học hệ thống thông tin quản lý liên kết Nhật Bản thì cần những điều kiện gì ạ ?"
"5","ad ơi cho em hỏi với ạ, khi học lập trình web trong ngành HTTTQL của trường thì sẽ đc học những loại ngôn ngữ  lập trình nào vậy ạ"
"0","vậy còn HTML và CSS ạ"
"5","khoa HTTQL có dạy ko ạ"
"0","Ad cho e hỏi năm nay ngành này có bn chỉ tiêu ak"
"0","Vs học phí giữa đại trà và liên kết quốc tế mức chênh lệch ntn ạ"
"6","E cảm ơn"
"3","E đk 23,75 ạ liệu có vào đk k ạ"
"6","E cảm ơn"
"0","Vâng"
"5","Mà ad cho e hỏi cơ hội giữa hệ đại trà vs quốc tế có chênh lệch cao k ạ"
"0","Cơ hội việc làm ý ạ"
"0","Dạ"
"0","Ad ơi ad có thể giải thích e phần hệ thống thông tin quản lý ý ạ, ở phần mã ngành xét tuyển có J1 với J2 là sao ạ"
"6","Em cảm ơn"
"6","R em cảm ơn ạ"
"5","chào admin ạ 
ad cho em hỏi chương trình tết yêu thưowng 2020 khoa mình gửi những món quà ý nghĩa đến đâu được không ạ"
"5","ad có nhớ có khoảng bao nhiêu bạn tham gia vào chương trình đó không ạ"
"0","Dạ vâng"
"0","Ơ em thấy tren page mà"
"0","Khoảng tháng 1 năm 2020"
"0","Và có video nữa"
"0","Em có lướt để tìm thêm thông tin nhưng không có nên em ib page để hỏi trực tiếp"
"5","Ad còn nhớ có khoảng bao nhiêu bạn tham gia hôm đó không ạ"
"5","Dạ vâng
Chị còn nhớ có khoảng bao nhiêu bánh khoa mình gói không ạ"
"4","Dạ  vậy là em có đủ thông tin rồi ạ
Cảm ơn ad, chúc ad ngủ ngon 😍"
"5","nganh nay hoc nhung gi"
"5","Ad ơi cho e hỏi xíu được k ạ"
"0","E có nv muốn đkí tuyển sinh vào khoa hệ thống tt của trường ạ"
"0","Nhưng e thấy năm ngoái trường có mở thêm khoa httt định hướng nhật bản"
"0","Ad có thể cho e khỏi về chương trình học,học phí với cả e có cần điều kiện về tiếng a để đăng kí xét tuyển k ạ"
"3","E được 23,2 thì liệu có cơ hội vào khoa httt k ạ"
"6","E cảm ơn nhiều ạ"
"0","ad ơi"
"0","good day ad, cho e xin chương trình học của ngành hthong thông tin quản lý với akkkkkk"
"0","í em quên"
"6","cảm ơn add nhiều akkkk"
"4","have a nice day ad nhóooo"
"5","Nghàng này học về cái gì và khi ra trg làm đc những nghề gì ạ"
"3","Nghành này năm nay liệu lấy điểm có cao ko ạ"
"3","E đc 21.85 liệu có cơ hội k"
"0","Vâng ạ"
"0","chuyên đào tạo về lĩnh vực gì"
"0","vang"
"0","thưa thầy hoc ngành này thời gian hoc 1 buổi /ngay , hay hoc cả ngày a."
"0","vang"
"0","em không phải hs trường chuyên, em chỉ đk xét tuyển cc nn với điểm thi quôc gia a"
"5","Em chào anh chị ạ. Anh chị cho em hỏi là khi học ngành Hệ thống thông tin quản lý thì mình có thể phát triển theo hướng Thương mại điện tử được không ạ."
"0","alo alo"
"0","chào ad ạ"
"0","em gửi kết quả mini game trong zoom ạ"
"0","Lê Văn Bình"
"0","mã code: MIS01"
"0","địa chỉ: xóm 3, xã Triệu Thành, huyện Triệu Sơn, tỉnh Thanh Hoá"
"2","e ở quê ạ :(("
"5","ad có thể giới thiệu cho em về hệ thống thông tin quản lý của trường được không ạ ? em nghe nói phải học tốt môn Tin ạ"
"5","và cơ hội việc làm như thế nào ạ"
"6","Dạaa em cảm ơn ạ"
"2","học ngành này có cần học mấy cái thuật toán như cấp 2 cấp 3 ko ạ 😢"
"3","Dạ , vậy cơ hội việc làm sau này có tốt ko ạ ad 😐 , e thấy ngành này chưa nổi lắm nên hơi lo lắng ạ"
"0","Dạ"
"0","Oke ad ạ"
"3","Năm 3 năm 4 có doanh nghiệp về trường tuyển thực tập ngành mis ko ạ😬"
"0","Dạ"
"0","Dạ , thế e yên tâm rồi"
"3","cho e hỏi hk nghành này phần lập trình có khó k ạ"
"3","E thấy ac trên bảo hay bị rớt môn này nọ có thật k ạ"
"6","Vâng ạ e cảm ơn"
"5","Cho e hỏi hk ngành này cơ hội việc lm như nào vậy ạ"
"3","Cho e hỏi nghành này còn gái có nên hk k ạ"
"5","Cho e hỏi ngành hệ thống thông tin với hệ thống thông tin quản lí của trường mình có gì khác nhau ạ?"
"0","Chào ad"
"0","Cho e xin chương trình học của hệ thống thông tin quản lí định hướng Nhật Bản với ạ"
"0","Xơ bô vê linh vưng lay tôi mong đươc biêt cu the"
"5","Ad ơi học htttql là mấy năm vậy?"
"6","Vâng em cảm ơn."
"0","xin chào tất cả các ACE"
"3","Bạn nhà mk được 24.15 điểm liệu có đc vào khoa ko. mk rất muốn cho con vào học khoa này tại học viên"
"6","Vậy ak. Cam ơn bạn nhé"
"0","Thế fai đợi đến thời gian điều chỉnh nguyện vọng mới đc đăng ký bạn nhỉ vì trước đây mk chưa đăng ký"
"6","Cam on bạn nhé!"
"5","Cho mình hỏi là ngành htqltt định hướng nhật bản thì có n3 ms xét tuyển dc ạ"
"5","Thế ạ. Vâng. Học phí thì 108tr 4 năm. Học tiếng nhật có trong chương trình học k ạ"
"6","Vâng. Em cảm ơn ạ. Hebe"
"0","em chào ad ạ"
"0","em mới xem bài viết thấy mình may mắn được nhận quà trong mini game mảnh ghép"
"0","cảm ơn ad đã tổ chức mini game :3"
"0","Em chào ad×2"
"0","Vâng ạ"
"0","Lan Anh,  0983632924
Địa chỉ :Khê Thượng-Sơn Đà-Ba Vì-HN"
"4","❤️"
"0","Vậy em ghi lại thông tin"
"0","Phùng Thị Lan Anh
Sđt 0983632924
Địa chỉ: đội 1-Khê Thượng-Sơn Đà-Ba Vì-HN"
"0","Rồi ạ"
"4","Chuẩn 100% ❤"
"6","Em cảm ơn ad nhiều ạ :3"
"0","Em muốn hỏi một chút ạ, mong thầy cô và anh/chị khoa mình tư vấn giúp em"
"5","Em đã nộp bằng JLPT N3 vào khoa HTTTQL định hướng Nhật Bản và sắp tới sẽ đến trường để xác nhận nhập học. Em có hỏi một chị học khóa trên chị bảo là khi vào học các thầy cô sẽ xếp cho em học tiếng Nhật cùng các bạn N3 giống em. Vậy em có thể xin sang học từ đầu cùng các bạn xét điểm thi được không ạ?. Sau 1 thời gian ở nhà ôn thi đại học em không học tiếng Nhật mấy nên em cũng quên một chút tiếng Nhật rồi nên em sợ em khó theo được cùng các bạn ạ."
"5","Nếu em học cùng các bạn N3 thì lớp tiếng Nhật đó sẽ học lên tiếng Nhật nâng cao kiểu N2 gì đó, hay như thế nào ạ?"
"6","Em mới vào trường còn nhiều điều chưa biết mong thầy cô và các anh/chị giải đáp giúp em. Em cảm ơn rất nhiều ạ"
"0","Dạ vâng ạ"
"0","Năm nay ngành J2 có lấy D06 Kh ạ"
"5","Chi em hỏi ngành htttql của trường mình có dạy chuyên sâu về thiết kế đa phương tiện trên nền tảng web không ạ ?"
"0","Lập trình web có bao gồm thiết kế web không ạ hay chỉ là tạo ra 1 trang web thôi ạ @@"
"6","Em cảm ơn ạ"
"0","Ad ơi"
"5","Ad có thể cho em biết chỉ tiêu của ngành năm 2019 và 2020 ko ạ"
"6","Vâng em cảm ơn ạ"
"0","Ad ơi"
"1","Cho e hỏi một chút vs ạ😅"
"2","E thi dc 23.05 ( đã cộng vùng ) thì liệu có thể có cơ hội vào khoa mình k ạ😢"
"6","Vâng ạ😞e cảm ơn ạ"
"0","em chào ad ạ"
"0","Ad có thể review về ngành này được ko ạ"
"3","Em hỏi ngoại lệ là năm nay theo ad 24 điểm có đỗ ko ạ"
"0","Vầng"
"0","À tiền học như nào đấy ạ"
"0","Dạ"
"5","Ad ơi cho e hỏi"
"0","E là con gái k giỏi về máy tính"
"3","Liệu có theo đc ngành k ạ"
"0","Ra thì làm việc ở các bộ phận kinh tế mà còn có kiến thức về lập trình về máy tính"
"5","Thì sẽ có lợi hơn đúng k ạ"
"6","E cảm ơn ad ạ"
"3","ad cho e hỏi là ngành này con gái học có vất ko ạ , e thì e chỉ biết tí tin học văn phòng thôi ạ"
"6","Vâng  e cảm ơn ad nhiều ạ"
"5","Ad cho e hỏi trf mình nữ dki ngành này nhiều ko ạ"
"0","Em chào thầy cô admin ạ"
"0","Em là sv 2k2, và em đang muốn xét tuyển vào trường Học Viện Ngân hàng"
"0","em đang muốn theo nghề BA"
"5","thì thầy cô có thể cho em biết là trường mình đào tạo chuyên ngành nào thì em theo đc làm BA ạ"
"0","Dạ nhưng mấy nay em có tìm hiểu thông tin trên mạng, ở một page BA khá nổi tiếng"
"0","thì thấy các anh chị ý bảo là làm BA thì đừng nên học chuyên ngành Hệ thống thông tin"
"3","nên em khá hoang mang ạ"
"0","dạ, nhưng bạn bè e ai giờ cũng bị hoang mang thế"
"0","nhiều bạn đang tính phải chọn chuyên ngành khác khi xét tuyển vào trường mh ạ"
"0","dạ để em đọc bài viết thầy/cô gửi ạ"
"1","hi dạ"
"0","vậy để em đăng lên nhờ anh/chị đã học thể hiện ý kiến để em tự tin hơn ạ"
"6","em cảm ơn thầy/cô đã trả lời em nha"
"1","hi dạ"
"0","em sẽ theo dõi và tham gia trên page ạ"
"0","hi ad"
"0","ad cho e hỏi vs ạ"
"5","e đc 22,6₫ chưa cộng vùng thì có knang đỗ qltt ko ạ?"
"0","vâng"
"5","ad có thể tư vấn cho e lịch trình học qltt như thế nào đc k ạ?"
"5","cơ hội nghề nghiệp thì ntn ạ?"
"0","dạ vâng"
"5","ad có thể cho e biết nốt học phí khoa mk ntn k ạ?"
"5","e thấy mấy ac khoá trên bảo năm nay hp trường tăng 15% thì ntn ạ?"
"0","dạ vâng"
"6","e cảm ơn ad nhiều ạ 😊"
"0","Chào ad ạ"
"5","Cho e hỏi ngành mình học là về gì ạ?"
"0","Ok ạ"
"6","E cám ơn"
"0","ad ơi"
"5","cho em hỏi là chỉ tiêu khối D của ngành này là bao nhiêu ạ"
"0","đâu ạ"
"6","em cảm ơn ạ!"
"0","hi ad ạ"
"1","cho e hỏi chút về khoa mình ạ=))"
"5","Khoa Hệ thống thông tin quản lý thì học những môn gì ạ"
"5","Ra trường thường làm những việc gì"
"6","Thanks ad ạ"
"3","Học mis cần nhiều tiếng anh ko ạ"
"0","Hi ad"
"5","Sv năm 1 khoa mis cần chuẩn bị gì ạ??"
"1","Em mắt hí=)))"
"0","Với sv nên dùng loại nào ạ"
"0","Ok ạ sách vở thì sao ạ"
"5","Cần viết nhiều k ạ"
"0","Vâng ạ"
"5","Sv trong khoa có chia lớp k ạ"
"5","Ad thấy có nhiều bạn nữ trong khoa k"
"1","Ad truyền e ít kinh nghiệm hk quân sự=))"
"0","dạ cho e hỏi về ngành khoa hệ thống thông tin quản lý ạ"
"5","Cho e hỏi Ngành này sau ra trường thì làm công việc như nào vậy?"
"5","Năm nay nhà trươnhf lấy chỉ tiêu bao nhiêu vậy ạ"
"6","dạ em cảm ơn ạ"
"0","Em là 2k2 ạ"
"5","Trường cho em hỏi là em muốn đăng kí ngành htttql thì phải làm những gì ạ? Em cảm ơn"
"6","E cảm ơn ạ"
"5","Bạn có thể cung cấp cho tôi thêm thông tin về trường này không?"
"0","học ngành này của trg ngân hgangf thì chỉ có thể làm trong ngân hàng hay có thể làm ở doanh nghiệp ạ"
"0","ok chị"
"0","ok chị ạ"
"0","Hi"
"5","Page có thể giải thích cho e về ngành này đc k ạ"
"6","Cho em hỏi là đăng ký tuyển thằng bằng phương pháp nào thuận lợi hơn ạ, IELTS em 7.5, tính ra là 25, hoặc đăng ký học bạ khối D01 tính ra là 25.52 ạ, em cảm ơn"
"0","điểm chứng chỉ tiếng anh không được xem xét hơn ạ, bởi em xem quy đổi thấp quá."
"6","Em cảm ơn ạ"
"5","Thế nếu em nộp học bạ nhưng lúc vào học chứng minh là mình có chứng chỉ tiếng anh thì thế nào ạ?"
"0","Em không hiểu lắm"
"6","vâng, em cảm ơn ạ"
"0","Có ạ, là nguyện vọng 1 luôn ạ"
"6","em cảm ơn ạ"
"5","cho em hỏi là em học tại lớp không chuyên thuộc THPT chuyên tỉnh thì điền đối tượng xét tuyển là mục 4: học sinh của trường THPT không chuyên ạ ?"
"5","Ad ơi, cho e hỏi là e k đăng ký được csdl1 thì lên văn khoa xin học có được k ạ?"
"0","Ad ơi. Ad cho em hỏi chút với ạ"
"5","Dạ. E gái e năm nay thi đại học ạ. Thì e ấy thi 2 khối a.b. vì điểm khối b cao hơn nên nộp 1 trường khối b. Và muốn dùng điểm khối a nộp vào khoa mình thì có được k ạ"
"0","Nhưng e ấy đang chưa biết viết hồ sơ và xếp nguyện vọng như thế nào ạ"
"0","Nhưng e đang chưa hiểu là xếp 2 trường trên cùng 1 hồ sơ cũng được hay 2 trường 2 hồ sơ ạ"
"0","Ak. Vâng ạ. Tại e chưa rõ cơ chế của năm nay"
"0","Nên chưa tư vấn được cho e ấy"
"6","Vâng ạ. Em cảm ơn ad🥰"
"0","em chào ad ạ"
"0","em muốn xin tư vấn thêm về chương trình này ạ"
"5","đầu vào có yêu cầu tiếng anh không ạ"
"5","khi vào học em sẽ được học tiếng Nhật phải không ạ"
"0","em thấy chỉ tiêu của chương trình này khá là ít"
"5","em chỉ cần để NV vào chương trình này là được phải không ạ?"
"0","1 năm học là 2 kỳ phải không ạ"
"6","vâng em cảm ơn ad nhiều ạ"
"0","Ad ơi"
"3","Mình tính được hơn 23 điểm liệu có đỗ vào MIS k ad????"
"4","❤️❤️❤️"
"5","ad cho e hỏi các thầy cô dạy HTTTQL có ổn và nhiệt tình k ạ?"
"5","Ad cho e hỏi ngành HTTTQL trường mình khoa thường với khoa định hướng Nhật Bản có khác nhau nhiều k ạ?"
"0","chào ad ạ"
"5","cho em hỏi học htttql ra trường sẽ làm gì ạ"
"0","Oke ạ"
"5","c ơi khoa mình học phí là bn 1 tín chỉ ạ?"
